id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
3426,0.757149,tcp,ftp,RST,6,3,641.0,207.0,7.647,62,128,167.209,829.101,2,1,2.435,0.195,0.706,6.985,0,3513497405,3830748240,0,0.007653,0.002608,0.026347,146.8,8.7,0,50.0,7,0,3,4,0,2,0,0,0,0,0,0,Normal,0
3427,0.431944,tcp,ssh,REQ,15,9,224.0,480.0,105.441,62,31,343.04,462.202,0,1,19.371,32.82,5.675,8.766,0,4157377989,4221749871,0,0.068934,0.015888,0.023,299.2,204.6,0,354.0,2,2,2,2,2,2,0,0,0,1,4,0,Normal,0
3428,0.047499,udp,ftp,INT,24,7,2368.0,422.0,84.428,62,62,1287.462,1291.598,0,1,2.74,0.05,12.798,1.033,0,2207320525,3837032555,255,0.0279,0.024,0.00578,130.6,171.8,1,75.0,6,0,2,2,1,5,0,0,0,4,5,0,DoS,1
3429,0.116361,tcp,smtp,REQ,27,6,1782.0,290.0,3.685,128,128,1962.547,821.317,1,0,13.797,24.17,4.702,12.094,0,1535101215,694478510,255,0.035416,0.005987,0.004853,134.4,34.9,1,115.0,3,2,6,3,0,1,0,0,0,2,3,0,Reconnaissance,1
3430,0.2162,tcp,http,ECO,29,7,2640.0,2111.0,60.678,62,128,2521.347,1314.744,0,2,5.137,1.936,23.897,2.966,0,2561730254,689626152,0,0.040552,0.002178,0.050763,68.9,108.3,0,459.0,1,2,1,1,1,3,0,0,0,2,2,0,Fuzzers,1
3431,0.057826,udp,-,CON,34,6,203.0,164.0,10.377,128,128,96.842,1925.347,0,0,26.857,28.497,2.334,9.227,0,495512161,196982573,0,0.006069,0.007807,0.007275,173.9,261.6,1,369.0,2,2,2,2,2,1,0,0,0,0,3,0,Generic,1
3432,0.260586,ospf,smtp,ECO,32,4,5579.0,179.0,8.633,254,62,767.189,1278.653,0,1,2.97,0.193,3.856,4.887,0,3588243753,3600181835,0,0.067321,0.018316,0.012979,309.6,61.4,0,277.0,4,0,0,3,3,1,0,0,0,2,4,0,Generic,1
3433,0.586833,tcp,http,ECO,33,5,459.0,501.0,27.491,254,31,1641.527,626.72,0,0,20.922,0.158,6.673,2.855,255,3870500707,271429492,255,0.062286,0.007258,0.001177,59.0,84.1,0,21.0,4,0,4,4,1,0,0,0,0,1,2,0,Backdoor,1
3434,1.037968,icmp,dhcp,RST,11,13,131.0,282.0,63.255,128,128,318.699,1016.27,0,0,20.29,11.734,0.898,0.263,255,627362954,203146563,0,0.03349,0.022913,0.02421,34.2,59.8,0,461.0,1,0,0,3,1,1,0,1,0,2,2,0,Normal,0
3435,1.181284,udp,dhcp,FIN,12,8,12.0,2308.0,77.86,128,254,12.016,484.704,1,1,6.882,2.03,8.451,1.719,0,3977491299,3748540539,255,0.007118,0.000852,0.014103,172.2,53.9,0,262.0,1,1,1,3,1,1,0,1,2,1,4,0,Normal,0
3436,1.128221,tcp,ftp,FIN,29,6,3429.0,527.0,12.157,31,31,1090.437,279.987,1,0,22.238,11.176,11.895,3.671,0,1913722438,3245785899,0,0.059545,0.018541,0.037756,37.8,133.3,0,177.0,5,3,1,4,2,2,0,0,1,2,3,0,Generic,1
3437,0.050682,tcp,ftp,FIN,16,9,407.0,60.0,18.272,62,62,493.509,416.602,1,1,28.931,26.177,5.747,2.066,255,565947892,1437188516,0,0.103922,0.034079,0.062518,97.0,229.1,0,204.0,3,4,6,2,4,4,0,0,1,3,6,0,Normal,0
3438,1.425235,tcp,smtp,RST,8,4,302.0,50.0,27.134,62,254,275.96,189.837,2,2,0.812,7.8,11.807,1.152,255,2920729085,1963174336,0,0.030273,0.000703,0.014173,24.4,26.5,0,510.0,1,0,1,3,0,3,0,0,0,2,4,0,Normal,0
3439,0.545864,udp,http,INT,11,2,725.0,1365.0,10.531,254,128,201.15,1617.772,0,1,1.289,18.228,1.179,17.12,0,3836742490,1261126111,255,0.021191,0.023248,0.007422,38.9,75.8,1,410.0,4,1,4,2,4,4,0,1,0,3,4,0,Normal,0
3440,1.711792,tcp,pop3,ECO,24,3,1098.0,208.0,179.257,31,254,1495.329,908.775,2,3,9.199,4.358,2.744,4.292,255,1692276200,3334342100,255,0.00856,0.020432,0.006935,40.9,42.3,0,35.0,6,1,2,1,1,2,0,0,1,0,4,0,Generic,1
3441,0.048477,tcp,-,FIN,16,3,585.0,443.0,66.014,128,62,785.169,36.236,1,1,11.059,9.172,0.226,6.332,0,3918857621,3805280116,255,0.009316,0.033178,0.005379,275.6,69.8,0,0.0,5,4,3,2,4,2,0,0,0,4,4,0,Normal,0
3442,0.080395,udp,dns,INT,12,5,313.0,126.0,120.499,62,31,1706.299,1029.087,1,0,10.868,8.05,18.465,0.886,255,3698780728,3053325992,255,0.102639,0.070957,0.000158,59.3,16.9,0,9.0,1,2,0,2,2,5,0,0,0,6,3,0,Normal,0
3443,2.145494,tcp,http,CON,8,9,341.0,91.0,147.067,31,31,487.612,943.723,1,0,12.329,8.504,4.197,0.368,255,2518604475,405475074,255,0.006998,0.063117,0.013019,38.9,71.8,1,197.0,3,0,2,2,3,0,0,1,0,1,4,0,Normal,0
3444,0.526509,tcp,pop3,ECO,6,8,399.0,129.0,40.369,31,254,703.882,73.624,1,0,4.988,5.938,15.485,0.917,255,2861020233,3304562198,255,0.084674,0.001768,0.045054,52.0,73.2,2,172.0,2,0,1,4,1,1,0,0,1,2,1,0,Normal,0
3445,0.701685,icmp,http,FIN,27,3,1334.0,4.0,44.617,254,62,1896.988,1144.436,1,0,3.749,2.896,2.382,0.304,0,4220376497,2529786410,0,0.043506,0.036415,0.014155,16.5,70.0,0,167.0,2,2,0,1,2,3,0,0,1,2,4,0,DoS,1
3446,0.848156,arp,dns,INT,17,10,24.0,608.0,31.609,62,128,1734.96,1754.045,2,1,26.479,37.319,13.965,0.99,0,3560911123,3074030956,0,0.002741,0.004231,0.037093,54.7,29.4,1,407.0,1,1,3,0,1,2,0,0,0,3,4,0,Normal,0
3447,0.063189,udp,pop3,ECO,26,5,4075.0,391.0,17.374,254,128,1632.379,478.008,1,0,34.271,2.672,5.903,12.327,255,894806141,2359082120,0,0.020754,0.012857,0.041076,24.7,47.3,0,180.0,4,5,3,5,2,1,0,0,1,3,3,0,Generic,1
3448,0.141578,tcp,dns,ECO,31,4,688.0,167.0,95.778,62,128,2039.265,690.237,1,2,3.987,4.528,9.338,2.348,0,3528425044,4084438090,255,0.027009,0.041958,0.007553,3.5,11.5,0,3.0,3,2,1,2,1,5,0,1,0,3,2,0,Exploits,1
3449,0.003145,tcp,http,ECO,10,7,944.0,190.0,24.248,62,31,3223.731,260.333,3,1,8.631,1.291,10.14,0.536,0,2930333357,3905229511,0,0.015339,0.003657,0.001402,81.8,65.2,1,518.0,4,2,2,2,1,4,0,2,0,0,3,0,Normal,0
3450,2.126443,tcp,http,REQ,32,4,205.0,338.0,14.13,254,254,1686.922,664.613,1,1,14.418,9.487,0.441,4.28,0,2539122468,1964746673,255,0.004189,0.011295,0.046036,6.9,127.9,1,61.0,3,1,1,1,2,3,0,1,0,6,2,1,Fuzzers,1
3451,0.274048,tcp,smtp,FIN,25,7,1538.0,348.0,27.536,31,128,2409.746,462.956,2,2,3.168,3.678,2.547,0.307,0,3462369038,527975503,255,0.069021,0.008524,0.006029,170.3,74.5,4,26.0,6,4,0,2,3,1,0,0,0,1,2,0,Exploits,1
3452,0.023254,tcp,-,FIN,35,9,224.0,249.0,63.999,62,31,922.169,412.616,0,1,5.564,19.915,4.034,8.706,0,3368322211,2770831704,0,0.007071,0.133654,0.003835,174.6,59.3,0,688.0,4,0,2,2,2,2,0,1,0,0,2,0,Generic,1
3453,0.005069,icmp,ftp,INT,8,7,399.0,408.0,49.657,31,62,1003.828,815.957,1,0,10.696,1.402,3.338,0.135,255,1492788158,1087658334,0,0.067093,0.000196,0.009487,47.9,68.7,0,50.0,1,3,0,5,2,4,0,0,0,2,2,0,Normal,0
3454,0.138557,udp,smtp,INT,11,6,1190.0,133.0,46.161,62,128,428.609,213.123,1,0,24.134,10.878,2.407,9.195,255,3746996840,3686110939,0,0.108539,0.013079,0.05324,77.4,64.0,1,479.0,2,0,1,5,1,0,0,0,0,2,4,0,Normal,0
3455,0.122795,tcp,dns,REQ,32,8,629.0,4835.0,33.865,62,128,1924.94,1089.267,0,0,9.178,3.724,3.313,0.521,0,3249664696,788131186,255,0.050239,0.007904,0.011329,106.8,142.4,0,327.0,0,2,2,0,3,1,0,1,1,4,3,0,Shellcode,1
3456,1.129627,tcp,pop3,FIN,20,7,3214.0,493.0,16.903,62,31,2647.759,1266.903,1,1,12.814,8.771,2.682,4.508,255,4261172089,3120009696,0,0.013803,0.021855,0.019296,231.8,10.5,0,73.0,3,1,3,5,0,2,0,0,1,0,2,0,Exploits,1
3457,0.038789,tcp,ssh,RST,26,2,321.0,517.0,29.364,128,31,1104.635,144.599,0,1,2.944,2.56,2.97,1.559,255,432507919,2027444461,0,0.02546,0.005289,0.008788,28.7,32.1,1,31.0,1,2,1,3,4,2,0,1,0,0,3,0,Reconnaissance,1
3458,0.50342,tcp,http,INT,37,8,5292.0,526.0,18.383,128,128,1444.949,20.578,0,1,10.989,7.424,3.792,5.511,0,3262197749,3308642255,255,0.10033,0.037045,0.018215,223.3,125.5,0,201.0,2,1,4,3,1,3,0,2,1,1,2,0,Reconnaissance,1
3459,0.224544,udp,pop3,FIN,13,10,412.0,268.0,26.488,254,254,1723.019,369.18,2,2,0.465,4.08,0.556,16.065,0,2285015135,4267524872,255,0.043673,0.053167,0.004266,125.0,184.1,2,297.0,1,3,0,3,1,2,0,1,0,3,1,0,Normal,0
3460,0.035844,tcp,dhcp,ECO,21,6,776.0,132.0,43.049,254,254,771.098,771.684,1,1,5.096,20.367,0.399,1.468,0,2493291233,4120079556,255,0.025026,0.007246,0.011012,62.9,128.0,0,28.0,4,3,1,3,4,2,0,1,0,2,4,0,Fuzzers,1
3461,0.129154,udp,http,INT,5,9,281.0,130.0,29.366,128,254,4733.156,508.506,2,0,5.808,0.744,6.588,9.015,255,104180197,2464468337,255,0.084874,0.019373,0.016787,0.7,465.4,0,102.0,2,2,3,2,1,1,0,0,0,2,4,0,Normal,0
3462,1.061754,tcp,ftp,CON,31,13,2501.0,65.0,88.757,62,31,856.126,361.338,0,1,23.407,2.259,0.218,4.276,255,2955869131,4072356144,255,0.015598,0.02512,0.061893,234.9,46.2,0,680.0,4,3,6,5,2,2,0,1,0,4,1,0,Exploits,1
3463,0.106007,tcp,dns,INT,19,13,70.0,228.0,31.027,128,31,1188.417,22.371,1,2,7.152,43.833,12.365,0.423,0,3594045681,4148145823,255,0.048972,0.012827,0.000511,61.5,71.9,1,572.0,4,2,2,3,2,1,0,0,0,4,1,0,Normal,0
3464,0.311598,ospf,dns,ECO,4,4,374.0,903.0,23.006,31,254,3013.325,631.096,1,0,6.344,18.641,1.261,7.56,0,2451920460,2971952466,0,0.01168,0.007284,0.018236,79.0,15.7,0,57.0,3,2,1,3,1,2,0,1,1,0,4,0,Normal,0
3465,1.095295,tcp,dns,RST,47,11,1767.0,558.0,12.262,128,31,1121.382,2625.279,1,3,1.689,22.535,7.237,2.437,0,1921732596,1708497637,255,0.04108,0.008224,0.013066,78.3,193.5,1,321.0,0,4,2,2,4,1,0,0,0,4,1,0,Exploits,1
3466,0.283656,tcp,dhcp,FIN,27,8,534.0,391.0,33.41,62,62,1644.654,1122.302,0,0,2.888,3.104,2.954,12.085,0,946373955,3563466937,0,0.015582,0.00092,0.013741,46.6,38.9,0,1.0,3,1,4,2,4,0,0,1,0,3,1,0,Fuzzers,1
3467,2.371476,udp,ssh,RST,41,2,1303.0,331.0,2.267,31,31,2078.798,36.63,0,1,21.677,43.495,1.932,3.223,255,1554184118,2110490807,255,0.032441,0.005785,0.017497,28.7,12.5,3,435.0,2,1,0,2,1,3,0,0,0,3,3,0,Generic,1
3468,0.550731,tcp,dhcp,REQ,6,7,1027.0,265.0,72.778,31,62,1400.621,281.095,2,2,9.05,2.097,7.427,0.139,255,414664564,3888605977,255,0.026942,0.042232,0.014094,287.0,237.1,0,11.0,2,3,5,4,3,1,0,0,0,1,1,0,Normal,0
3469,0.298142,tcp,ftp,ECO,9,3,52.0,175.0,286.267,31,62,28.298,987.399,0,2,14.39,14.582,7.408,21.931,255,2204807283,3943613033,255,0.052424,0.000421,0.078676,79.5,66.6,1,11.0,3,3,5,3,3,5,0,0,0,2,2,0,Normal,0
3470,0.823716,tcp,smtp,ECO,40,7,4172.0,917.0,1.07,31,128,530.046,724.646,3,2,1.693,3.61,9.681,10.643,0,4268902131,355916162,255,0.004092,0.010003,0.006138,8.6,156.2,1,168.0,2,0,1,2,2,2,0,0,0,2,4,0,Analysis,1
3471,0.315486,tcp,-,RST,9,9,23.0,1089.0,69.48,128,128,459.651,129.743,1,0,5.265,34.727,2.754,16.835,255,137676662,1538946866,255,0.00517,0.029436,0.023945,17.0,3.3,3,136.0,3,2,1,1,1,0,0,0,0,0,1,0,Normal,0
3472,0.313818,tcp,ftp,REQ,9,10,281.0,382.0,27.773,128,31,153.076,402.611,0,1,5.294,1.65,3.512,3.004,255,4165304584,2395748885,0,0.033347,0.021369,0.041801,53.4,192.7,0,151.0,3,3,2,3,1,0,1,0,1,1,3,0,Normal,0
3473,0.409154,tcp,smtp,INT,34,8,424.0,583.0,6.937,254,128,2467.287,138.507,0,2,0.209,7.315,4.853,7.627,0,1330367681,3977676241,0,0.062022,0.015513,0.024051,78.9,107.3,0,188.0,2,5,1,5,2,2,0,1,0,1,3,0,Generic,1
3474,0.20711,udp,http,ECO,11,12,782.0,454.0,119.122,31,128,442.528,174.911,1,0,15.118,10.862,7.143,0.329,255,1311337237,1707793666,0,0.142444,0.032988,0.004198,95.4,146.8,0,115.0,4,3,0,2,0,2,0,0,1,0,2,0,Normal,0
3475,0.358505,icmp,dhcp,ECO,33,11,2889.0,371.0,9.044,62,62,948.132,928.842,2,2,15.583,7.353,0.841,1.763,0,1737707610,3325244411,0,0.06735,0.016409,0.002395,41.9,3.8,0,82.0,3,2,2,1,2,1,0,0,1,4,4,0,Generic,1
3476,0.716568,tcp,ftp,ECO,14,8,5.0,264.0,167.829,31,31,23.991,1072.244,1,0,0.877,4.7,3.261,1.57,0,2944377611,501173679,0,0.055717,0.010542,0.000465,74.4,94.7,0,24.0,7,3,0,4,4,4,0,0,2,0,1,0,Normal,0
3477,0.674959,tcp,http,ECO,31,7,2646.0,72.0,78.638,128,31,433.433,17.935,1,1,3.827,8.733,1.497,4.323,255,3569000058,1642924644,255,0.042795,0.088072,0.013285,181.3,1.5,0,325.0,1,3,3,4,1,2,0,0,1,1,2,0,Fuzzers,1
3478,0.019402,tcp,pop3,REQ,29,5,3867.0,773.0,0.58,128,128,501.689,1381.474,2,1,12.303,0.349,0.661,0.119,0,1886602756,1510439035,0,0.030121,0.000115,0.014904,270.7,12.6,1,1.0,3,1,3,1,5,2,0,1,1,1,3,0,Reconnaissance,1
3479,0.27969,tcp,-,ECO,26,9,3321.0,451.0,34.074,31,128,178.755,1442.08,0,0,23.685,6.107,9.977,7.857,0,2089863774,3223764164,0,0.010261,0.008633,0.01165,16.1,57.0,1,1.0,3,5,0,0,5,3,0,0,0,2,5,0,Reconnaissance,1
3480,0.122163,tcp,ftp,RST,37,6,139.0,310.0,58.898,62,128,2535.332,1540.253,1,0,12.873,10.227,1.182,2.305,255,514866314,2338506399,255,0.053613,0.010469,0.002039,181.4,196.2,1,135.0,3,4,1,2,2,5,0,1,1,2,1,0,Generic,1
3481,0.130887,udp,http,CON,6,7,452.0,429.0,82.077,62,31,446.059,567.509,3,1,10.449,33.809,9.488,2.953,255,1267703100,916714159,255,0.009411,0.031193,0.010958,175.4,13.6,3,2.0,5,2,3,2,4,4,0,0,0,2,3,0,Normal,0
3482,0.288419,tcp,ssh,FIN,32,4,1986.0,264.0,215.837,62,62,2316.775,153.181,1,1,21.663,13.729,0.203,1.263,255,3753533986,545456668,255,0.026326,0.002325,0.01389,72.0,86.2,0,42.0,2,1,4,6,0,2,0,0,0,3,5,0,Exploits,1
3483,0.618642,tcp,pop3,ECO,34,7,884.0,441.0,79.831,62,62,425.218,113.552,1,1,3.445,1.082,5.588,1.268,255,3677372127,4078766833,0,0.089398,0.050605,0.001992,24.9,77.2,1,132.0,4,3,1,6,1,1,0,0,0,0,1,0,Fuzzers,1
3484,0.138135,udp,http,INT,24,8,1141.0,19.0,15.821,128,128,1816.422,671.191,3,2,0.698,15.555,4.181,5.113,255,1473716256,256806720,0,0.21798,0.00171,0.013191,25.7,13.5,1,42.0,4,2,0,4,4,2,0,1,1,3,8,0,Generic,1
3485,0.127149,udp,dns,ECO,27,7,1820.0,186.0,42.027,62,31,2166.269,605.319,2,1,0.082,2.055,5.546,4.645,255,2721388808,179295287,255,0.094641,0.069361,0.005551,65.7,70.9,0,481.0,3,3,1,0,2,1,0,0,1,1,8,0,Exploits,1
3486,0.817663,tcp,dns,CON,37,4,1586.0,16.0,164.31,31,128,969.402,50.945,0,1,23.269,28.042,5.656,2.622,0,3339181950,2389068807,0,0.004506,0.004671,0.000915,136.6,76.9,0,11.0,1,1,2,2,2,1,0,0,0,4,5,0,Exploits,1
3487,0.126928,tcp,ssh,INT,37,11,1020.0,219.0,13.489,31,62,84.046,315.745,1,1,5.666,18.506,1.727,4.695,255,2124990022,782209724,255,0.078716,0.017903,0.032464,90.9,40.3,1,133.0,5,1,1,1,0,3,0,0,0,3,5,0,Generic,1
3488,0.195611,arp,ftp,RST,37,13,1771.0,281.0,100.168,254,31,1336.068,2267.152,0,0,9.736,1.289,3.24,13.593,0,4123563573,562112627,255,0.099735,0.002363,0.001582,167.2,121.4,0,224.0,3,3,1,1,2,2,0,1,0,1,6,0,Exploits,1
3489,0.160974,tcp,smtp,REQ,8,9,747.0,5.0,115.167,62,62,1159.203,516.778,2,1,5.213,1.807,7.789,9.13,255,1825509578,3535712402,255,0.053233,0.014352,0.06862,268.1,148.6,1,145.0,2,1,1,1,5,1,0,0,0,2,2,0,Normal,0
3490,0.089806,udp,smtp,RST,4,7,249.0,77.0,44.681,128,31,1493.664,2726.188,3,2,5.491,1.954,0.212,0.611,0,3151194824,1453051810,0,0.063262,0.00236,3.4e-05,34.4,184.8,2,219.0,2,2,1,1,4,1,0,1,2,1,1,0,Normal,0
3491,0.757368,udp,-,CON,29,8,117.0,1969.0,47.116,31,254,350.758,127.613,1,2,8.673,7.737,8.733,5.738,0,1030324250,2514327345,0,0.022053,0.014815,0.011883,440.6,45.6,0,221.0,7,2,6,2,5,3,0,1,0,2,4,0,Generic,1
3492,2.18195,tcp,smtp,REQ,13,7,369.0,289.0,11.821,62,254,250.753,982.638,0,1,8.678,11.8,3.512,1.496,0,1171595354,1310513401,0,0.00513,0.005629,0.044002,149.9,16.1,1,17.0,4,4,4,0,3,0,0,0,0,0,7,0,Normal,0
3493,0.056837,tcp,smtp,INT,27,13,1009.0,555.0,9.245,62,128,465.377,2177.353,3,2,20.275,28.084,5.009,4.865,0,3954010867,1276102561,0,0.020448,0.008901,0.00646,90.5,170.9,0,309.0,3,3,3,2,3,3,0,0,0,5,4,0,DoS,1
3494,0.196556,tcp,dhcp,ECO,25,12,472.0,215.0,45.608,31,128,1976.757,517.631,2,2,27.19,0.795,9.311,6.078,255,1026620536,132617524,0,0.015899,0.00181,0.01149,8.2,28.3,2,966.0,1,1,1,2,0,2,0,0,0,2,2,0,Generic,1
3495,0.184803,tcp,smtp,INT,15,8,778.0,679.0,79.536,31,62,22.41,3107.298,0,3,13.717,2.113,2.638,1.459,0,3549577198,3759643632,0,0.001551,0.020046,0.001637,38.2,71.8,1,49.0,2,0,4,2,1,2,0,0,0,7,4,0,Normal,0
3496,0.096447,tcp,dhcp,FIN,29,10,727.0,83.0,10.943,62,62,789.066,2584.866,0,1,17.668,4.275,2.007,2.91,255,3085240723,80143091,0,0.040888,0.017943,0.023206,108.3,148.8,1,27.0,3,5,5,2,2,4,0,0,0,2,4,0,Fuzzers,1
3497,0.363049,udp,ftp,RST,35,6,1687.0,190.0,20.989,31,128,1441.091,2065.995,1,2,6.061,11.847,12.815,0.882,255,3204177626,2693442390,0,0.017044,0.007355,0.000259,5.7,59.3,0,52.0,2,2,1,3,1,3,0,0,2,0,2,0,Exploits,1
3498,1.130053,udp,ssh,ECO,26,8,1908.0,1080.0,6.631,31,62,357.7,771.057,2,0,2.398,12.704,0.934,3.921,255,1505791334,480803025,0,0.067044,0.021988,0.010451,49.2,8.8,0,362.0,0,4,3,3,0,1,0,0,1,5,1,0,Exploits,1
3499,0.026379,icmp,dhcp,ECO,5,4,2685.0,336.0,80.552,254,31,378.146,1322.568,0,3,10.417,10.347,2.229,0.257,255,679399215,2523841773,255,0.020122,0.000291,0.007965,11.9,22.4,1,321.0,1,2,1,1,1,2,0,0,0,7,1,0,Normal,0
3500,0.996069,arp,http,FIN,27,14,362.0,822.0,20.283,62,254,524.415,795.16,1,0,10.536,12.309,5.667,4.756,0,3463632747,1446372325,255,0.0668,0.03119,0.026704,18.4,359.6,0,81.0,1,3,2,2,2,1,0,0,0,1,6,0,DoS,1
3501,0.197739,udp,smtp,ECO,6,5,1192.0,251.0,10.833,254,128,541.921,248.745,2,1,1.469,9.737,1.807,1.503,255,3350330351,3372371339,255,0.037131,0.012803,0.007068,15.1,105.1,0,38.0,2,1,2,3,2,2,0,0,0,3,4,0,Normal,0
3502,1.12095,tcp,dhcp,INT,36,10,1663.0,303.0,70.958,254,254,269.155,605.644,0,1,0.075,3.784,0.161,5.507,255,3994961046,4065550062,255,0.071706,0.019368,0.005723,18.4,44.6,1,127.0,3,1,1,1,2,3,0,0,0,1,2,0,Generic,1
3503,0.231438,tcp,smtp,ECO,8,7,1121.0,343.0,8.715,128,128,988.127,28.719,3,0,3.778,19.607,2.071,2.246,0,2110496509,4030820099,0,0.017529,0.003089,0.008681,116.2,0.3,0,195.0,4,3,0,4,4,0,0,1,1,3,7,0,Normal,0
3504,0.143202,udp,dhcp,REQ,26,10,3925.0,412.0,35.793,62,254,413.085,5.571,2,2,3.084,9.15,2.68,0.38,255,3129589776,1959123019,0,0.031148,0.030574,0.005144,17.9,120.4,2,101.0,4,1,0,1,4,1,0,0,2,4,4,0,Generic,1
3505,0.016898,tcp,dns,ECO,32,11,404.0,94.0,64.195,128,128,1352.076,473.827,4,1,5.712,7.649,26.038,1.059,255,539846530,1854830093,255,0.053004,0.010597,0.030059,35.4,0.8,1,288.0,4,1,3,4,0,1,0,0,2,3,3,0,Exploits,1
3506,0.002154,tcp,dhcp,INT,38,4,943.0,536.0,79.14,254,31,359.93,308.319,3,0,3.958,2.162,1.53,0.236,0,3656841071,4070137517,255,0.037407,0.008663,0.009946,115.1,429.3,0,183.0,5,2,2,2,1,1,0,0,1,2,3,0,Generic,1
3507,0.647258,tcp,ssh,REQ,9,4,895.0,218.0,41.053,254,31,1010.641,260.941,0,0,1.835,4.793,4.194,0.515,255,916174139,3665298989,255,0.008657,0.013205,0.02983,6.3,123.1,0,177.0,5,6,4,1,1,2,0,0,0,1,6,0,Normal,0
3508,1.171307,tcp,dns,RST,23,10,323.0,441.0,101.05,31,62,362.569,1443.477,2,0,4.192,6.575,8.886,1.174,0,4247439749,850155067,0,0.019139,0.034747,0.025369,111.6,162.6,2,220.0,3,4,1,1,0,5,0,0,0,1,1,1,Fuzzers,1
3509,0.305626,tcp,http,FIN,41,4,2239.0,505.0,10.15,254,254,332.78,1798.448,0,0,1.167,1.096,11.565,7.369,255,782676550,1860916899,0,0.027188,0.013318,0.013616,8.7,71.6,1,178.0,3,0,0,4,1,5,0,0,1,3,5,0,Generic,1
3510,0.443121,udp,http,RST,14,5,883.0,1.0,13.44,128,128,639.038,197.648,0,0,29.203,3.039,9.48,0.594,255,3706199764,726801603,255,0.002019,0.080935,0.000567,35.2,42.9,0,206.0,1,1,1,0,0,4,0,0,0,8,2,0,Normal,0
3511,0.011332,tcp,ftp,FIN,32,8,1580.0,124.0,11.325,254,62,1181.385,2200.469,0,1,1.179,19.777,3.086,3.45,255,4129581653,1010189224,0,0.00351,0.002232,0.000319,29.2,37.1,0,327.0,6,2,0,1,2,1,0,0,1,3,5,0,Analysis,1
3512,0.804999,tcp,pop3,RST,36,11,1653.0,58.0,39.009,128,254,139.129,706.654,3,1,6.902,0.598,5.696,0.646,0,2553356143,1512564607,0,0.03383,0.02926,0.007596,103.0,42.5,0,241.0,2,1,2,2,1,1,0,1,0,2,3,0,Exploits,1
3513,0.333101,tcp,dns,FIN,33,7,775.0,128.0,67.165,254,254,4.368,314.533,1,1,0.47,5.356,1.481,7.776,0,2285373284,2006351858,255,0.016972,0.012293,0.012926,38.6,129.6,3,88.0,1,1,6,3,3,2,0,0,1,3,6,0,Shellcode,1
3514,1.348073,tcp,dns,CON,29,5,1556.0,871.0,0.175,128,254,421.204,624.066,1,1,10.278,1.405,6.464,4.662,0,620865712,783720292,255,0.092374,0.002798,0.007753,128.8,14.9,0,36.0,5,2,1,2,4,3,0,0,1,2,5,0,Backdoor,1
3515,0.484794,tcp,dns,INT,18,7,1421.0,24.0,64.366,31,128,1895.684,629.097,1,0,1.31,28.875,0.115,3.153,255,2564826041,983974122,0,0.001324,0.005075,0.018406,148.8,42.1,2,478.0,4,0,3,2,4,1,0,1,0,1,3,0,Reconnaissance,1
3516,0.306233,tcp,ftp,CON,42,9,709.0,73.0,19.229,62,254,2746.819,2483.287,1,1,1.784,8.566,1.526,0.194,0,1409418521,3843645893,0,0.057313,0.127681,0.015295,30.3,30.0,1,73.0,2,4,2,0,1,6,0,0,1,2,1,0,Exploits,1
3517,0.003343,tcp,pop3,FIN,27,6,2498.0,342.0,1.849,62,31,1382.537,319.342,0,3,6.116,0.606,0.454,3.853,0,2584650513,588359353,255,0.026446,0.057848,0.006988,14.3,115.4,1,94.0,3,2,2,0,2,2,0,0,0,0,4,0,Generic,1
3518,0.972951,udp,dns,FIN,7,11,1604.0,238.0,2.198,254,254,189.517,94.358,0,2,7.667,5.08,3.737,3.34,255,1291681998,4185859900,0,0.006351,0.026411,0.008979,182.9,7.4,0,97.0,3,6,1,0,3,3,0,0,0,0,2,0,Normal,0
3519,0.521156,tcp,dns,CON,8,6,1998.0,6.0,52.843,31,254,156.335,53.515,0,0,6.816,3.017,1.433,2.031,255,3835040528,2118381289,0,0.034725,0.009094,0.000528,118.0,5.4,3,113.0,1,1,5,2,1,2,0,0,0,1,2,0,Normal,0
3520,0.501014,ospf,smtp,INT,29,8,1116.0,28.0,3.524,254,254,967.864,670.788,0,2,6.69,4.117,0.444,4.304,0,1328776413,1929079388,255,0.031093,0.008539,0.002706,122.9,18.6,1,300.0,2,0,3,2,1,2,0,0,0,1,1,0,Exploits,1
3521,1.102181,udp,ssh,FIN,10,10,72.0,410.0,13.069,62,254,521.35,104.721,0,1,5.35,26.313,9.595,8.236,0,2769301876,2193308786,0,0.037218,0.044195,0.009468,62.0,66.2,0,116.0,2,6,4,1,3,1,0,0,0,1,5,0,Normal,0
3522,0.096108,tcp,ftp,FIN,26,7,753.0,270.0,227.708,62,128,768.663,423.299,2,1,3.518,1.49,4.613,25.996,255,3105406069,1505656510,0,0.10342,0.000774,0.009627,1.4,34.3,0,330.0,3,0,3,1,2,1,0,0,0,2,2,0,DoS,1
